seller_id,month_index,revenue
179d859f51292aac5c10806a356f7af9,21,158.37
179d859f51292aac5c10806a356f7af9,22,428.74
179d859f51292aac5c10806a356f7af9,23,213.16
17a053fcb14bd219540cbde0df490be0,10,1441.32
17a053fcb14bd219540cbde0df490be0,11,1155.25
17a053fcb14bd219540cbde0df490be0,12,3508.21
17a053fcb14bd219540cbde0df490be0,13,2769.1299999999997
17a053fcb14bd219540cbde0df490be0,14,3419.62
17a053fcb14bd219540cbde0df490be0,15,1267.3
17a053fcb14bd219540cbde0df490be0,16,3348.1099999999997
17a053fcb14bd219540cbde0df490be0,17,3994.3399999999997
17a053fcb14bd219540cbde0df490be0,18,5177.96
17a053fcb14bd219540cbde0df490be0,19,6911.58
17a053fcb14bd219540cbde0df490be0,20,5334.46
17a053fcb14bd219540cbde0df490be0,21,4819.219999999999
17a053fcb14bd219540cbde0df490be0,22,3080.7799999999997
17a053fcb14bd219540cbde0df490be0,23,3304.29
17adeba047385fb0c67d8e90b4296d21,6,1097.31
17ca9b9e9b9ef8fdb529001b49ebb50f,10,504.85
17ca9b9e9b9ef8fdb529001b49ebb50f,11,201.25
17ca9b9e9b9ef8fdb529001b49ebb50f,12,654.7
17ca9b9e9b9ef8fdb529001b49ebb50f,13,269.49
17ca9b9e9b9ef8fdb529001b49ebb50f,14,802.9300000000001
17ca9b9e9b9ef8fdb529001b49ebb50f,15,1515.4
17ca9b9e9b9ef8fdb529001b49ebb50f,16,1270.08
17ca9b9e9b9ef8fdb529001b49ebb50f,17,127.71000000000001
17ca9b9e9b9ef8fdb529001b49ebb50f,18,636.57
17ca9b9e9b9ef8fdb529001b49ebb50f,19,530.44
17ca9b9e9b9ef8fdb529001b49ebb50f,20,775.4
17ca9b9e9b9ef8fdb529001b49ebb50f,21,2082.39
17ca9b9e9b9ef8fdb529001b49ebb50f,22,1894.52
17ca9b9e9b9ef8fdb529001b49ebb50f,23,854.99
17e34d8224d27a541263c4c64b11a56b,5,111.91999999999999
17e34d8224d27a541263c4c64b11a56b,6,3317.67
17e34d8224d27a541263c4c64b11a56b,7,1419.99
17e34d8224d27a541263c4c64b11a56b,8,2908.0
17e34d8224d27a541263c4c64b11a56b,9,8125.06
17e34d8224d27a541263c4c64b11a56b,10,2226.65
17e34d8224d27a541263c4c64b11a56b,11,3122.71
17e34d8224d27a541263c4c64b11a56b,12,1992.42
17e34d8224d27a541263c4c64b11a56b,13,3432.03
17e34d8224d27a541263c4c64b11a56b,14,9888.04
17e34d8224d27a541263c4c64b11a56b,15,843.3699999999999
17e34d8224d27a541263c4c64b11a56b,16,2859.74
17e34d8224d27a541263c4c64b11a56b,17,801.72
17e34d8224d27a541263c4c64b11a56b,18,7881.67
17e34d8224d27a541263c4c64b11a56b,19,544.56
17e34d8224d27a541263c4c64b11a56b,20,5731.4400000000005
17e34d8224d27a541263c4c64b11a56b,21,1261.3999999999999
17e34d8224d27a541263c4c64b11a56b,22,2175.24
17e34d8224d27a541263c4c64b11a56b,23,2959.5699999999997
17eea220a40cc0d2c0c5346379682398,12,951.98
17eea220a40cc0d2c0c5346379682398,13,561.01
17f51e7198701186712e53a39c564617,5,2699.36
17f51e7198701186712e53a39c564617,6,1719.1
17f51e7198701186712e53a39c564617,7,3328.77
17f51e7198701186712e53a39c564617,8,6827.24
17f51e7198701186712e53a39c564617,9,5854.1
17f51e7198701186712e53a39c564617,10,3256.23
17f51e7198701186712e53a39c564617,11,2988.25
17f51e7198701186712e53a39c564617,12,5759.43
17f51e7198701186712e53a39c564617,13,3530.15
17f51e7198701186712e53a39c564617,14,2769.7799999999997
17f51e7198701186712e53a39c564617,15,2724.88
17f51e7198701186712e53a39c564617,16,2030.36
17f51e7198701186712e53a39c564617,17,695.99
17f51e7198701186712e53a39c564617,18,1736.3
17f51e7198701186712e53a39c564617,19,2016.67
17f51e7198701186712e53a39c564617,20,4388.530000000001
17f51e7198701186712e53a39c564617,21,960.49
17f51e7198701186712e53a39c564617,22,3205.1
17f51e7198701186712e53a39c564617,23,1321.7
180c3376aff0e43dd5788709df48a843,11,1739.51
180c3376aff0e43dd5788709df48a843,12,130.56
180c3376aff0e43dd5788709df48a843,13,1415.8
180c3376aff0e43dd5788709df48a843,16,1437.1
1835b56ce799e6a4dc4eddc053f04066,12,2403.9900000000002
1835b56ce799e6a4dc4eddc053f04066,13,2397.1800000000003
1835b56ce799e6a4dc4eddc053f04066,14,4963.400000000001
1835b56ce799e6a4dc4eddc053f04066,15,2222.23
1835b56ce799e6a4dc4eddc053f04066,16,5048.81
1835b56ce799e6a4dc4eddc053f04066,17,4483.83
1835b56ce799e6a4dc4eddc053f04066,18,2772.29
1835b56ce799e6a4dc4eddc053f04066,19,3633.15
1835b56ce799e6a4dc4eddc053f04066,20,3264.46
1835b56ce799e6a4dc4eddc053f04066,21,2389.21
1835b56ce799e6a4dc4eddc053f04066,22,5671.39
1835b56ce799e6a4dc4eddc053f04066,23,2836.22
1838dd9b8977065acf51d95e0053ea7a,10,44.0
1838dd9b8977065acf51d95e0053ea7a,11,55.79
1838dd9b8977065acf51d95e0053ea7a,12,525.64
1838dd9b8977065acf51d95e0053ea7a,13,281.83
1838dd9b8977065acf51d95e0053ea7a,14,109.1
1838dd9b8977065acf51d95e0053ea7a,15,263.84000000000003
1838dd9b8977065acf51d95e0053ea7a,16,472.81
1838dd9b8977065acf51d95e0053ea7a,17,328.98
1838dd9b8977065acf51d95e0053ea7a,18,226.63
1838dd9b8977065acf51d95e0053ea7a,19,628.4300000000001
1838dd9b8977065acf51d95e0053ea7a,20,384.89
1838dd9b8977065acf51d95e0053ea7a,21,700.42
1838dd9b8977065acf51d95e0053ea7a,23,53.519999999999996
184725737946a1a938bbbd1a9e978103,23,403.57000000000005
184a67a8f9f63234d3a92340bbdb727f,1,155.17000000000002
184a67a8f9f63234d3a92340bbdb727f,5,54.739999999999995
184a67a8f9f63234d3a92340bbdb727f,6,36.89
184a67a8f9f63234d3a92340bbdb727f,8,87.83
184a67a8f9f63234d3a92340bbdb727f,13,103.21
184a67a8f9f63234d3a92340bbdb727f,14,39.16
186cdd1b2df32caa72cfb410bba768d3,20,128.55
186cdd1b2df32caa72cfb410bba768d3,22,1437.49
186cdd1b2df32caa72cfb410bba768d3,23,43.69
189ca3538ce9f920cacf0f982cbe223b,21,27.79
189ca3538ce9f920cacf0f982cbe223b,22,415.93
189ca3538ce9f920cacf0f982cbe223b,23,37.95
18a349e75d307f4b4cc646a691ed4216,11,588.46
18a349e75d307f4b4cc646a691ed4216,12,248.11
18a349e75d307f4b4cc646a691ed4216,13,1174.36
18a349e75d307f4b4cc646a691ed4216,15,339.67
18a349e75d307f4b4cc646a691ed4216,16,388.53999999999996
18a349e75d307f4b4cc646a691ed4216,17,276.9
18a349e75d307f4b4cc646a691ed4216,18,1115.42
18a349e75d307f4b4cc646a691ed4216,19,1807.45
18a349e75d307f4b4cc646a691ed4216,20,2436.8
18a349e75d307f4b4cc646a691ed4216,21,1395.5
18a349e75d307f4b4cc646a691ed4216,22,516.76
18a349e75d307f4b4cc646a691ed4216,23,621.59
18e694e0e48ed6f7aa3f24aade5fd697,21,213.32
18e694e0e48ed6f7aa3f24aade5fd697,22,230.88
18e694e0e48ed6f7aa3f24aade5fd697,23,761.5699999999999
1900267e848ceeba8fa32d80c1a5f5a8,8,644.01
1900267e848ceeba8fa32d80c1a5f5a8,9,1380.73
1900267e848ceeba8fa32d80c1a5f5a8,10,1820.64
1900267e848ceeba8fa32d80c1a5f5a8,11,987.2
1900267e848ceeba8fa32d80c1a5f5a8,12,1361.49
1900267e848ceeba8fa32d80c1a5f5a8,13,1694.71
1900267e848ceeba8fa32d80c1a5f5a8,14,2919.92
1900267e848ceeba8fa32d80c1a5f5a8,15,1500.8799999999999
1900267e848ceeba8fa32d80c1a5f5a8,16,3479.16
1900267e848ceeba8fa32d80c1a5f5a8,17,3152.68
1900267e848ceeba8fa32d80c1a5f5a8,18,2995.53
1900267e848ceeba8fa32d80c1a5f5a8,19,2541.2
1900267e848ceeba8fa32d80c1a5f5a8,20,2238.57
1900267e848ceeba8fa32d80c1a5f5a8,21,2491.8
1900267e848ceeba8fa32d80c1a5f5a8,22,1706.04
1900267e848ceeba8fa32d80c1a5f5a8,23,2206.03
191d55f7edb8524d525ed01b20fe32e8,14,288.29
191d55f7edb8524d525ed01b20fe32e8,15,258.33
191d55f7edb8524d525ed01b20fe32e8,16,266.18
1927cdb9fa74f5270097f6250e8e8f34,23,178.92000000000002
19484c79cef6c062cb177aa4ef2fcc3c,23,212.06
1961c3e1272bfeceb05d0b78b5bbfdaf,22,706.8
1961c3e1272bfeceb05d0b78b5bbfdaf,23,238.63
1967a9e2ad6f51802b093147d861df58,6,425.76
1976a05ecf2996d6ffb7b5430e635fe7,5,158.32
1976a05ecf2996d6ffb7b5430e635fe7,6,74.39
1976a05ecf2996d6ffb7b5430e635fe7,7,101.82
1976a05ecf2996d6ffb7b5430e635fe7,10,980.29
1976a05ecf2996d6ffb7b5430e635fe7,12,875.8399999999999
1987cd4be10fe09ee50454f9c354d1c6,13,1401.3
1987cd4be10fe09ee50454f9c354d1c6,14,719.75
1987cd4be10fe09ee50454f9c354d1c6,15,340.71
1987cd4be10fe09ee50454f9c354d1c6,16,540.5
1987cd4be10fe09ee50454f9c354d1c6,18,132.97
198c7ea11960a9844b544d9bcdca860c,4,156.08
198c7ea11960a9844b544d9bcdca860c,5,198.48000000000002
198c7ea11960a9844b544d9bcdca860c,6,809.6
198c7ea11960a9844b544d9bcdca860c,7,161.05
198c7ea11960a9844b544d9bcdca860c,9,211.48
198c7ea11960a9844b544d9bcdca860c,10,429.51
198c7ea11960a9844b544d9bcdca860c,11,259.18
1992f8fb6b19fcccd97ca819811e7267,22,40.02
1996942dc085d7773ba77a529b163cd0,20,616.54
1996942dc085d7773ba77a529b163cd0,21,625.72
1996942dc085d7773ba77a529b163cd0,22,1309.8899999999999
1996942dc085d7773ba77a529b163cd0,23,631.28
19a7c9f66ffa6452ff4b4c0cca71da27,12,338.74
19d62d484cba71963c93f0f00ab42013,19,162.59
19e0f40a907ec568c34bfac15de4f4a1,4,55.46
19e0f40a907ec568c34bfac15de4f4a1,8,59.6
19e0f40a907ec568c34bfac15de4f4a1,9,52.28
19e0f40a907ec568c34bfac15de4f4a1,13,52.28
1a3df491d1c4f1589fc2b934ada68bf2,7,256.2
1a3df491d1c4f1589fc2b934ada68bf2,8,1285.17
1a3df491d1c4f1589fc2b934ada68bf2,9,2372.15
1a3df491d1c4f1589fc2b934ada68bf2,10,4725.01
1a3df491d1c4f1589fc2b934ada68bf2,11,2281.2000000000003
1a3df491d1c4f1589fc2b934ada68bf2,12,2083.07
1a3df491d1c4f1589fc2b934ada68bf2,13,1757.52
1a3df491d1c4f1589fc2b934ada68bf2,14,3523.25
1a3df491d1c4f1589fc2b934ada68bf2,15,787.78
1a3df491d1c4f1589fc2b934ada68bf2,16,2456.48
1a3df491d1c4f1589fc2b934ada68bf2,17,2083.2
1a3df491d1c4f1589fc2b934ada68bf2,18,1089.98
1a3df491d1c4f1589fc2b934ada68bf2,19,1121.24
1a3df491d1c4f1589fc2b934ada68bf2,20,618.27
1a3df491d1c4f1589fc2b934ada68bf2,21,686.78
1a3df491d1c4f1589fc2b934ada68bf2,22,360.91999999999996
1a3df491d1c4f1589fc2b934ada68bf2,23,105.9
1a6245add4353f18ed55138808906979,10,39.34
1a8e2d9c38b84a9702ac7922924b0573,17,97.0
1a932caad4f9d804097d7f8e615baed1,20,3099.8
1a932caad4f9d804097d7f8e615baed1,21,476.40000000000003
1a932caad4f9d804097d7f8e615baed1,22,634.73
1a932caad4f9d804097d7f8e615baed1,23,1490.52
1acde099eb406aa220b1169b188b42da,12,297.21000000000004
1acde099eb406aa220b1169b188b42da,13,103.03999999999999
1acde099eb406aa220b1169b188b42da,14,58.25
1b0b0f4f95e962d6f32fe90c759d0479,15,77.68
1b0b0f4f95e962d6f32fe90c759d0479,23,85.49000000000001
1b1ae47a313a825a7ccceb8e2e30fa9d,13,507.68000000000006
1b1ae47a313a825a7ccceb8e2e30fa9d,14,723.5
1b1ae47a313a825a7ccceb8e2e30fa9d,16,592.42
1b1ae47a313a825a7ccceb8e2e30fa9d,19,77.03
1b1ae47a313a825a7ccceb8e2e30fa9d,20,589.77
1b45169b635ef59425637e9a33eb5fb3,17,57.96
1b45169b635ef59425637e9a33eb5fb3,21,49.47
1b45169b635ef59425637e9a33eb5fb3,22,251.3
1b45169b635ef59425637e9a33eb5fb3,23,60.62
1b4b28463457a256e9a784ebe2a8f630,23,715.3399999999999
1b4c3a6f53068f0b6944d2d005c9fc89,5,187.49
1b4c3a6f53068f0b6944d2d005c9fc89,6,3528.2
1b4c3a6f53068f0b6944d2d005c9fc89,7,4070.52
1b4c3a6f53068f0b6944d2d005c9fc89,8,674.07
1b4c3a6f53068f0b6944d2d005c9fc89,9,111.69
1b4c3a6f53068f0b6944d2d005c9fc89,10,1166.93
1b4c3a6f53068f0b6944d2d005c9fc89,11,712.69
1b4c3a6f53068f0b6944d2d005c9fc89,12,526.4300000000001
1b4c3a6f53068f0b6944d2d005c9fc89,13,110.0
1b4c3a6f53068f0b6944d2d005c9fc89,14,393.57
1b4c3a6f53068f0b6944d2d005c9fc89,15,288.55
1b4c3a6f53068f0b6944d2d005c9fc89,16,356.78
1b4c3a6f53068f0b6944d2d005c9fc89,17,553.01
1b4c3a6f53068f0b6944d2d005c9fc89,18,372.51
1b4c3a6f53068f0b6944d2d005c9fc89,19,1088.29
1b4c3a6f53068f0b6944d2d005c9fc89,20,1769.58
1b4c3a6f53068f0b6944d2d005c9fc89,21,343.81
1b4c3a6f53068f0b6944d2d005c9fc89,22,1537.5500000000002
1b61fb1f0f2185d89e9a126c498e9cc7,9,65.81
1b65c144b17e607c0f37f10bb7dfec8d,19,401.08000000000004
1b65c144b17e607c0f37f10bb7dfec8d,20,403.48
1b65c144b17e607c0f37f10bb7dfec8d,21,449.78999999999996
1b7e5006cb25dd23ce8686691013b121,12,197.53
1b7e5006cb25dd23ce8686691013b121,14,57.77
1b7e5006cb25dd23ce8686691013b121,15,77.77
1b7e5006cb25dd23ce8686691013b121,16,679.07
1b7e5006cb25dd23ce8686691013b121,17,1140.56
1b7e5006cb25dd23ce8686691013b121,18,578.79
1b7e5006cb25dd23ce8686691013b121,23,54.47
1b8356dabde1d35e17cef975c3f82730,5,226.32999999999998
1b8356dabde1d35e17cef975c3f82730,6,350.55
1b8356dabde1d35e17cef975c3f82730,7,1265.6399999999999
1b8356dabde1d35e17cef975c3f82730,8,560.25
1b8356dabde1d35e17cef975c3f82730,9,403.23
1b8356dabde1d35e17cef975c3f82730,10,688.57
1b8356dabde1d35e17cef975c3f82730,11,451.66
1b8356dabde1d35e17cef975c3f82730,12,208.12
1b8356dabde1d35e17cef975c3f82730,13,155.81
1b8356dabde1d35e17cef975c3f82730,14,103.44999999999999
1b8b75e227c9a9c100d0c210fb6176ce,4,385.29
1b8b75e227c9a9c100d0c210fb6176ce,5,440.39
1b8b75e227c9a9c100d0c210fb6176ce,8,191.48
1b8b75e227c9a9c100d0c210fb6176ce,12,281.81000000000006
1b8b75e227c9a9c100d0c210fb6176ce,13,253.53
1b8b75e227c9a9c100d0c210fb6176ce,14,643.11
1b938a7ec6ac5061a66a3766e0e75f90,12,215.35
1b938a7ec6ac5061a66a3766e0e75f90,13,468.87
1b938a7ec6ac5061a66a3766e0e75f90,14,565.63
1b938a7ec6ac5061a66a3766e0e75f90,15,154.10000000000002
1b938a7ec6ac5061a66a3766e0e75f90,16,1008.32
1b938a7ec6ac5061a66a3766e0e75f90,17,276.4
1b938a7ec6ac5061a66a3766e0e75f90,18,172.25
1b938a7ec6ac5061a66a3766e0e75f90,20,1201.6100000000001
1b938a7ec6ac5061a66a3766e0e75f90,22,363.01
1b938a7ec6ac5061a66a3766e0e75f90,23,472.29
1bb2bdb95f4841f1bba2c0d2cd83d3c9,4,88.4
1bb2bdb95f4841f1bba2c0d2cd83d3c9,8,40.55
1bb2bdb95f4841f1bba2c0d2cd83d3c9,11,533.03
1bb2bdb95f4841f1bba2c0d2cd83d3c9,12,39.1
1bb2bdb95f4841f1bba2c0d2cd83d3c9,13,36.65
1bb2bdb95f4841f1bba2c0d2cd83d3c9,14,421.65
1bb2bdb95f4841f1bba2c0d2cd83d3c9,15,791.21
1bb2bdb95f4841f1bba2c0d2cd83d3c9,16,708.4200000000001
1bb2bdb95f4841f1bba2c0d2cd83d3c9,17,685.9
1bb2bdb95f4841f1bba2c0d2cd83d3c9,18,656.3899999999999
1bb2bdb95f4841f1bba2c0d2cd83d3c9,19,518.52
1bb2bdb95f4841f1bba2c0d2cd83d3c9,20,186.47
1bb2bdb95f4841f1bba2c0d2cd83d3c9,21,884.24
1bb2bdb95f4841f1bba2c0d2cd83d3c9,22,335.97
1bb2bdb95f4841f1bba2c0d2cd83d3c9,23,222.77
1bb3812d5f0747a3ab7348f199001a10,14,229.66000000000003
1bb3812d5f0747a3ab7348f199001a10,15,197.97
1bb3812d5f0747a3ab7348f199001a10,16,219.66
1bb3812d5f0747a3ab7348f199001a10,21,206.87
1bb3812d5f0747a3ab7348f199001a10,22,128.27
1bb3812d5f0747a3ab7348f199001a10,23,67.14
1bc2e21de46adfea6b98cc96b00f3b40,5,241.61
1bc2e21de46adfea6b98cc96b00f3b40,6,174.88
1bc2e21de46adfea6b98cc96b00f3b40,8,726.0600000000001
1c129092bf23f28a5930387c980c0dfc,13,1794.6999999999998
1c129092bf23f28a5930387c980c0dfc,14,2365.11
1c129092bf23f28a5930387c980c0dfc,15,1300.4399999999998
1c129092bf23f28a5930387c980c0dfc,16,2139.11
1c129092bf23f28a5930387c980c0dfc,17,1385.3999999999999
1c129092bf23f28a5930387c980c0dfc,18,1111.7
1c129092bf23f28a5930387c980c0dfc,19,964.45
1c129092bf23f28a5930387c980c0dfc,20,361.97
1c129092bf23f28a5930387c980c0dfc,21,664.05
1c129092bf23f28a5930387c980c0dfc,22,339.86
1c129092bf23f28a5930387c980c0dfc,23,162.5
1c40343cc5d18c2d8248ac2f3366de34,20,124.5
1c40343cc5d18c2d8248ac2f3366de34,21,1140.08
1c40343cc5d18c2d8248ac2f3366de34,22,290.48
1c40343cc5d18c2d8248ac2f3366de34,23,1284.3600000000001
1c56ffe0e9dea2657fc6e95b53f40b13,22,149.57999999999998
1c56ffe0e9dea2657fc6e95b53f40b13,23,117.81
1c5e4e49b9079480255b49d50aac1aa9,6,913.16
1c5e4e49b9079480255b49d50aac1aa9,7,1806.68
1c5e4e49b9079480255b49d50aac1aa9,8,933.6999999999999
1c5e4e49b9079480255b49d50aac1aa9,11,266.84
1c5e4e49b9079480255b49d50aac1aa9,12,1230.95
1c5e4e49b9079480255b49d50aac1aa9,14,1812.33
1c5e4e49b9079480255b49d50aac1aa9,15,629.48
1c5e4e49b9079480255b49d50aac1aa9,19,1436.84
1c5e4e49b9079480255b49d50aac1aa9,21,254.9
1c5e4e49b9079480255b49d50aac1aa9,22,1173.11
1c5e4e49b9079480255b49d50aac1aa9,23,604.73
1c68394e931a64f90ea236c5ea590300,10,359.7
1c68394e931a64f90ea236c5ea590300,13,1376.2
1c68394e931a64f90ea236c5ea590300,14,6131.22
1c68394e931a64f90ea236c5ea590300,15,2873.4
1c68394e931a64f90ea236c5ea590300,16,3865.1499999999996
1c68394e931a64f90ea236c5ea590300,17,6459.349999999999
1c68394e931a64f90ea236c5ea590300,18,2082.66
1c68394e931a64f90ea236c5ea590300,19,1714.64
1c68394e931a64f90ea236c5ea590300,20,1117.94
1c68394e931a64f90ea236c5ea590300,21,275.1
1c68394e931a64f90ea236c5ea590300,22,852.76
1c68394e931a64f90ea236c5ea590300,23,621.04
1c742ac33582852aaf3bcfbf5893abcf,21,113.69
1c83418358f249c9d6affa52d579db0e,7,39.42
1ca4bdb0cd7fc48e949bac066188ed26,18,1043.82
1ca4bdb0cd7fc48e949bac066188ed26,22,919.26
1ca7077d890b907f89be8c954a02686a,12,271.18
1ca7077d890b907f89be8c954a02686a,13,156.05
1ca7077d890b907f89be8c954a02686a,14,353.05
1ca7077d890b907f89be8c954a02686a,15,5831.05
1ca7077d890b907f89be8c954a02686a,16,6739.57
1ca7077d890b907f89be8c954a02686a,18,1543.24
1ca7077d890b907f89be8c954a02686a,19,107.29
1caf283236cd69af44cbc09a0a1e7d32,7,26.770000000000003
1caf283236cd69af44cbc09a0a1e7d32,8,73.07
1caf283236cd69af44cbc09a0a1e7d32,9,39.91
1caf283236cd69af44cbc09a0a1e7d32,10,178.25
1caf283236cd69af44cbc09a0a1e7d32,11,218.38
1caf283236cd69af44cbc09a0a1e7d32,12,145.94
1caf283236cd69af44cbc09a0a1e7d32,13,138.54999999999998
1caf283236cd69af44cbc09a0a1e7d32,14,78.32000000000001
1caf283236cd69af44cbc09a0a1e7d32,16,68.69
1caf283236cd69af44cbc09a0a1e7d32,18,86.58
1caf283236cd69af44cbc09a0a1e7d32,19,46.22
1caf283236cd69af44cbc09a0a1e7d32,20,236.75
1caf283236cd69af44cbc09a0a1e7d32,21,94.47
1caf283236cd69af44cbc09a0a1e7d32,22,98.35
1cbcd2ee0afb3fc09963b87eb65e7e4f,21,130.64999999999998
1cbd32d00d01bb8087a5eb088612fd9c,20,310.97
1cbd32d00d01bb8087a5eb088612fd9c,21,500.44
1cbd32d00d01bb8087a5eb088612fd9c,22,148.87
1cbd32d00d01bb8087a5eb088612fd9c,23,329.25
1cbd50a8c52e6cf8e315c5709fab386f,16,185.94
1cbd50a8c52e6cf8e315c5709fab386f,17,255.24
1cbd50a8c52e6cf8e315c5709fab386f,18,118.56
1cbd50a8c52e6cf8e315c5709fab386f,19,124.27
1cbd50a8c52e6cf8e315c5709fab386f,22,322.65000000000003
1cbdc7cf130a41fd13a3c2a7d2fcfda7,20,98.33000000000001
1cbdc7cf130a41fd13a3c2a7d2fcfda7,22,127.28
1cd9e0cc1839d55516843def5600816d,21,467.98
1cd9e0cc1839d55516843def5600816d,22,117.49
1cd9e0cc1839d55516843def5600816d,23,341.25
1ce3ae5a399804d1a87e706f8a813c3e,11,291.03999999999996
1ce3ae5a399804d1a87e706f8a813c3e,12,292.93
1ce3ae5a399804d1a87e706f8a813c3e,13,275.48
1ce3ae5a399804d1a87e706f8a813c3e,14,269.82
1ce3ae5a399804d1a87e706f8a813c3e,15,86.15
1ce3ae5a399804d1a87e706f8a813c3e,16,462.51
1ce3ae5a399804d1a87e706f8a813c3e,17,109.6
1ce3ae5a399804d1a87e706f8a813c3e,18,501.43
1ce3ae5a399804d1a87e706f8a813c3e,19,379.35
1ce3ae5a399804d1a87e706f8a813c3e,20,367.31
1ce3ae5a399804d1a87e706f8a813c3e,21,147.09000000000003
1ce3ae5a399804d1a87e706f8a813c3e,22,62.11
1ce3ae5a399804d1a87e706f8a813c3e,23,171.87
1d0646a72178a6fb37ee8082140e06ec,22,48.81
1d0646a72178a6fb37ee8082140e06ec,23,48.81
1d0997ff06b524ce9289ffd75114ecd3,4,2023.0
1d0997ff06b524ce9289ffd75114ecd3,6,1239.94
1d0997ff06b524ce9289ffd75114ecd3,14,610.63
1d139e3a3b14025640d8df1b230aace0,12,22.58
1d139e3a3b14025640d8df1b230aace0,14,48.6
1d1bbb8ac1581824986f582583fff01d,19,65.99
1d1bbb8ac1581824986f582583fff01d,23,160.48
1d2732ef8321502ee8488e8bed1ab8cd,7,371.9
1d2732ef8321502ee8488e8bed1ab8cd,8,481.3
1d2732ef8321502ee8488e8bed1ab8cd,18,202.26
1d2732ef8321502ee8488e8bed1ab8cd,20,172.72
1d29dfba02015238dfbe2449a5eaa361,5,59.86
1d29dfba02015238dfbe2449a5eaa361,13,57.379999999999995
1d29dfba02015238dfbe2449a5eaa361,14,128.4
1d29dfba02015238dfbe2449a5eaa361,15,68.02
1d29dfba02015238dfbe2449a5eaa361,16,68.02
1d29dfba02015238dfbe2449a5eaa361,17,128.39999999999998
1d29dfba02015238dfbe2449a5eaa361,19,137.54000000000002
1d29dfba02015238dfbe2449a5eaa361,20,142.3
1d4587203296c8f4ad134dc286fa6db0,15,240.73
1d4587203296c8f4ad134dc286fa6db0,16,39.53
1d4587203296c8f4ad134dc286fa6db0,17,221.26
1d4587203296c8f4ad134dc286fa6db0,18,741.2199999999999
1d4587203296c8f4ad134dc286fa6db0,19,328.76
1d4587203296c8f4ad134dc286fa6db0,20,106.99
1d4587203296c8f4ad134dc286fa6db0,21,391.82
1d4587203296c8f4ad134dc286fa6db0,22,304.12
1d4587203296c8f4ad134dc286fa6db0,23,653.11
1d503743d2526f03f0c2c89540ee008c,16,29.77
1d503743d2526f03f0c2c89540ee008c,17,76.17999999999999
1d503743d2526f03f0c2c89540ee008c,18,279.76
1d503743d2526f03f0c2c89540ee008c,19,157.41000000000003
1d503743d2526f03f0c2c89540ee008c,20,36.22
1d503743d2526f03f0c2c89540ee008c,21,75.75
1d503743d2526f03f0c2c89540ee008c,22,65.44
1d8dbc4f32378d715c717c1c1fc57bae,6,129.36
1d8dbc4f32378d715c717c1c1fc57bae,7,772.89
1d8dbc4f32378d715c717c1c1fc57bae,8,896.58
1d8dbc4f32378d715c717c1c1fc57bae,9,1093.1200000000001
1d8dbc4f32378d715c717c1c1fc57bae,10,506.73
1d8dbc4f32378d715c717c1c1fc57bae,11,1350.79
1d8dbc4f32378d715c717c1c1fc57bae,12,1352.43
1d8dbc4f32378d715c717c1c1fc57bae,13,636.74
1d8dbc4f32378d715c717c1c1fc57bae,14,811.16
1d8dbc4f32378d715c717c1c1fc57bae,15,1076.01
1d8dbc4f32378d715c717c1c1fc57bae,16,1432.18
1d8dbc4f32378d715c717c1c1fc57bae,17,1057.81
1d8dbc4f32378d715c717c1c1fc57bae,18,896.1800000000001
1d8dbc4f32378d715c717c1c1fc57bae,19,488.53
1d8dbc4f32378d715c717c1c1fc57bae,20,332.22
1d8dbc4f32378d715c717c1c1fc57bae,21,588.3199999999999
1d953075c2f0dd990bacf27b83b330f1,23,78.32
1da366cade6d8276e7d8beea7af5d4bf,5,1545.46
1da366cade6d8276e7d8beea7af5d4bf,6,1932.35
1da366cade6d8276e7d8beea7af5d4bf,7,190.19
1da366cade6d8276e7d8beea7af5d4bf,9,286.55
1da366cade6d8276e7d8beea7af5d4bf,10,1001.86
1da366cade6d8276e7d8beea7af5d4bf,11,528.41
1da366cade6d8276e7d8beea7af5d4bf,14,2264.97
1da366cade6d8276e7d8beea7af5d4bf,15,923.94
1da3aeb70d7989d1e6d9b0e887f97c23,6,65.13
1da3aeb70d7989d1e6d9b0e887f97c23,7,281.53000000000003
1da3aeb70d7989d1e6d9b0e887f97c23,8,378.46
1da3aeb70d7989d1e6d9b0e887f97c23,9,292.26
1da3aeb70d7989d1e6d9b0e887f97c23,10,704.9200000000001
1da3aeb70d7989d1e6d9b0e887f97c23,11,998.63
1da3aeb70d7989d1e6d9b0e887f97c23,12,1374.38
1da3aeb70d7989d1e6d9b0e887f97c23,13,905.36
1da3aeb70d7989d1e6d9b0e887f97c23,14,1047.45
1da3aeb70d7989d1e6d9b0e887f97c23,15,597.72
1da3aeb70d7989d1e6d9b0e887f97c23,16,647.06
1da3aeb70d7989d1e6d9b0e887f97c23,17,968.23
1da3aeb70d7989d1e6d9b0e887f97c23,18,698.7
1da3aeb70d7989d1e6d9b0e887f97c23,19,1082.92
1da3aeb70d7989d1e6d9b0e887f97c23,20,737.58
1da3aeb70d7989d1e6d9b0e887f97c23,21,674.92
1da3aeb70d7989d1e6d9b0e887f97c23,22,891.31
1da3aeb70d7989d1e6d9b0e887f97c23,23,708.8
1dc2de47ee26a0a5b12dc14fd6dc0dea,17,513.4000000000001
